Timestamp,tempLow,tempHigh,WindspeedHigh,WindspeedLow,WindspeedAvg,WindgustHigh,WindgustLow,WindgustAvg,PrecipRate,PrecipTotal
2019-01-19T11:59:50Z,1.70,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.02
2019-01-19T12:59:50Z,1.80,2.40,0.30,0.00,0.00,1.80,0.00,0.00,0.00,1.02
2019-01-19T13:59:50Z,2.30,2.50,1.40,0.00,0.00,1.80,0.00,0.20,0.00,1.02
2019-01-19T14:59:50Z,2.40,2.50,1.40,0.00,0.00,1.80,0.00,0.10,0.00,1.02
2019-01-19T15:59:50Z,2.10,2.40,0.30,0.00,0.00,1.80,0.00,0.00,0.00,1.02
2019-01-19T16:59:50Z,1.90,2.10,1.40,0.00,0.00,1.80,0.00,0.10,0.00,1.02
2019-01-19T17:59:50Z,1.60,1.90,0.30,0.00,0.00,1.80,0.00,0.00,0.00,1.02
2019-01-19T18:59:51Z,1.60,1.70,1.10,0.00,0.00,1.80,0.00,0.10,0.00,1.02
2019-01-19T19:59:51Z,1.50,1.70,0.60,0.00,0.00,1.80,0.00,0.00,0.00,1.02
2019-01-19T20:59:51Z,1.50,1.70,1.80,0.00,0.10,1.80,0.00,0.20,0.00,1.02
2019-01-19T21:59:51Z,1.50,1.60,1.40,0.00,0.10,1.80,0.00,0.10,0.00,1.02
2019-01-19T22:59:51Z,1.50,1.70,2.90,0.00,0.10,3.50,0.00,0.20,0.00,1.02
2019-01-19T23:59:39Z,1.50,1.90,3.50,0.00,0.40,3.50,0.00,0.60,0.00,1.02
2019-01-20T00:59:51Z,1.50,1.70,1.40,0.00,0.10,1.80,0.00,0.20,0.00,0.00
2019-01-20T01:59:51Z,1.50,1.80,3.50,0.00,0.50,3.50,0.00,0.90,0.00,0.00
2019-01-20T02:59:52Z,1.40,1.70,2.10,0.00,0.10,3.50,0.00,0.30,0.00,0.00
2019-01-20T03:59:52Z,1.30,1.60,3.50,0.00,1.20,3.50,0.00,1.80,0.00,0.00
2019-01-20T04:59:52Z,1.30,1.50,2.90,0.00,0.20,3.50,0.00,0.50,0.00,0.00
2019-01-20T05:59:52Z,1.30,1.60,2.60,0.00,0.50,3.50,0.00,1.00,0.00,0.00
2019-01-20T06:59:52Z,1.40,1.80,6.10,0.00,0.90,7.20,0.00,1.30,0.00,0.00
2019-01-20T07:59:52Z,0.70,1.80,3.50,0.00,0.50,3.50,0.00,0.80,0.00,0.00
2019-01-20T08:59:52Z,0.60,1.80,6.40,0.00,1.50,9.30,0.00,2.30,0.00,0.00
2019-01-20T09:59:52Z,1.50,2.80,7.90,0.00,3.10,11.10,0.00,3.90,0.00,0.00
2019-01-20T10:59:52Z,2.80,3.50,8.70,1.40,3.40,13.00,1.80,4.40,0.00,0.00
2019-01-20T11:59:52Z,3.30,4.40,9.00,0.00,3.00,9.30,0.00,3.80,0.00,0.00
2019-01-20T12:59:52Z,4.20,5.00,16.90,2.10,6.00,20.10,3.50,7.90,0.00,0.00
2019-01-20T13:59:52Z,4.60,6.70,6.90,0.30,2.70,9.30,1.80,3.70,0.00,0.00
2019-01-20T14:59:52Z,5.80,6.40,5.50,0.00,2.60,7.20,0.00,3.30,0.00,0.00
2019-01-20T15:59:52Z,4.30,5.90,7.60,0.00,2.10,9.30,0.00,2.90,0.00,0.00
2019-01-20T16:59:52Z,4.30,5.80,11.60,0.30,3.50,16.60,1.80,4.70,0.00,0.00
2019-01-20T17:59:52Z,0.30,4.50,5.80,0.00,1.20,7.20,0.00,1.90,0.00,0.00
2019-01-20T18:59:52Z,-0.50,1.50,3.50,0.00,0.70,5.50,0.00,1.30,0.00,0.00
2019-01-20T19:59:52Z,-1.00,2.00,6.40,0.00,1.50,9.30,0.00,2.30,0.00,0.00
2019-01-20T20:59:53Z,-1.20,1.30,4.30,0.00,1.30,5.50,0.00,1.90,0.00,0.00
2019-01-20T21:59:53Z,-1.40,-0.90,2.90,0.00,0.90,3.50,0.00,1.60,0.00,0.00
2019-01-20T22:59:53Z,-1.50,0.30,6.10,0.00,1.80,7.20,0.00,2.60,0.00,0.00
2019-01-20T23:59:39Z,-2.10,-0.20,4.70,0.00,0.70,7.20,0.00,1.20,0.00,0.00
2019-01-21T00:59:52Z,-2.70,-1.20,2.90,0.00,0.30,3.50,0.00,0.40,0.00,0.00
2019-01-21T01:59:52Z,-3.00,-1.70,1.80,0.00,0.30,1.80,0.00,0.40,0.00,0.00
2019-01-21T02:59:52Z,-3.50,-2.60,2.10,0.00,0.20,3.50,0.00,0.40,0.00,0.00
2019-01-21T03:59:52Z,-3.70,-3.30,2.10,0.00,0.10,3.50,0.00,0.20,0.00,0.00
2019-01-21T04:59:52Z,-3.90,-2.80,1.10,0.00,0.10,1.80,0.00,0.20,0.00,0.00
2019-01-21T05:59:52Z,-3.10,-2.60,1.80,0.00,0.20,1.80,0.00,0.30,0.00,0.00
2019-01-21T06:59:52Z,-2.70,-1.90,2.10,0.00,0.20,3.50,0.00,0.50,0.00,0.00
2019-01-21T07:59:53Z,-2.20,-1.90,2.90,0.00,0.10,3.50,0.00,0.30,0.00,0.00
2019-01-21T08:59:53Z,-2.60,-2.20,3.50,0.00,0.20,3.50,0.00,0.30,0.00,0.00
2019-01-21T09:59:53Z,-2.60,-1.80,0.30,0.00,0.00,1.80,0.00,0.00,0.00,0.00
2019-01-21T10:59:53Z,-1.80,-1.10,1.80,0.00,0.30,1.80,0.00,0.60,0.00,0.00
2019-01-21T11:59:53Z,-1.10,3.80,14.30,0.00,6.60,20.10,0.00,9.50,0.00,0.00
2019-01-21T12:59:53Z,3.80,4.20,15.40,1.40,7.40,20.10,1.80,10.30,0.00,0.00
2019-01-21T13:59:53Z,4.10,4.70,17.70,1.10,5.50,23.80,1.80,7.70,0.00,0.00
2019-01-21T14:59:53Z,4.40,4.70,19.50,2.60,8.80,31.40,3.50,12.40,0.00,0.00
2019-01-21T15:59:53Z,3.90,4.40,21.20,3.50,10.10,31.40,3.50,14.40,0.00,0.00
2019-01-21T16:59:53Z,3.70,4.00,23.30,4.30,11.20,27.70,5.50,15.60,1.78,0.25
2019-01-21T17:59:53Z,3.80,4.00,19.80,4.00,10.10,27.70,5.50,14.10,1.78,0.76
2019-01-21T18:59:53Z,3.10,3.80,18.70,3.50,8.90,27.70,3.50,12.70,3.56,2.54
2019-01-21T19:59:53Z,3.10,3.80,18.00,3.50,9.60,23.80,5.50,13.20,4.83,4.83
2019-01-21T20:59:53Z,3.40,4.20,21.20,1.80,7.40,29.50,1.80,10.00,1.78,5.84
2019-01-21T21:59:53Z,2.40,3.40,11.60,0.30,4.10,16.60,1.80,5.40,0.00,5.84
2019-01-21T22:59:53Z,1.60,2.40,5.00,0.00,2.10,7.20,0.00,2.70,0.00,5.84
2019-01-21T23:59:39Z,1.90,2.30,7.90,0.30,3.30,13.00,1.80,4.50,0.00,5.84
2019-01-22T00:59:55Z,1.50,2.10,10.10,1.40,4.40,13.00,1.80,5.90,0.00,0.00
2019-01-22T01:59:55Z,1.10,1.60,9.70,1.40,4.30,13.00,1.80,5.70,0.00,0.00
2019-01-22T02:59:55Z,1.00,1.60,9.00,1.80,4.00,11.10,1.80,5.10,0.00,0.00
2019-01-22T03:59:55Z,0.50,1.30,8.70,0.30,3.50,13.00,1.80,4.50,0.00,0.00
2019-01-22T04:59:55Z,-0.30,0.90,9.00,0.00,1.70,9.30,0.00,2.50,0.00,0.00
2019-01-22T05:59:55Z,0.10,1.20,5.80,0.00,2.00,7.20,0.00,2.70,0.00,0.00
2019-01-22T06:59:55Z,0.60,1.30,6.10,0.00,2.50,7.20,0.00,3.10,0.00,0.00
2019-01-22T07:59:56Z,0.50,1.70,11.10,0.00,4.50,13.00,0.00,5.60,0.00,0.00
2019-01-22T08:59:56Z,0.40,1.40,10.50,0.00,2.90,13.00,0.00,3.80,0.00,0.00
2019-01-22T09:59:56Z,0.30,0.90,3.50,0.00,1.20,3.50,0.00,1.90,0.00,0.00
2019-01-22T10:59:56Z,0.50,0.90,3.20,0.00,0.70,3.50,0.00,1.10,0.00,0.00
2019-01-22T11:59:56Z,0.70,1.10,6.10,0.00,1.60,7.20,0.00,2.30,1.78,1.02
2019-01-22T12:59:56Z,1.00,1.50,6.10,0.00,2.80,7.20,0.00,3.80,1.78,2.03
2019-01-22T13:59:56Z,1.30,2.60,4.70,0.00,2.10,7.20,0.00,2.80,1.78,2.54
2019-01-22T14:59:56Z,0.60,2.40,5.50,0.00,2.10,7.20,0.00,3.00,0.00,2.54
2019-01-22T15:59:56Z,-1.00,0.60,4.70,0.00,0.60,5.50,0.00,0.90,0.00,2.54
2019-01-22T16:59:56Z,-2.30,-1.00,1.80,0.00,0.20,1.80,0.00,0.30,0.00,2.54
2019-01-22T17:59:56Z,-3.70,-2.20,1.80,0.00,0.40,3.50,0.00,0.80,0.00,2.54
2019-01-22T18:59:56Z,-4.30,-3.10,2.10,0.00,0.50,3.50,0.00,0.90,0.00,2.54
2019-01-22T19:59:56Z,-4.30,-3.60,1.80,0.00,0.10,1.80,0.00,0.20,0.00,2.54
2019-01-22T20:59:57Z,-4.60,-3.60,3.20,0.00,0.80,3.50,0.00,1.20,0.00,2.54
2019-01-22T21:59:57Z,-5.50,-3.90,3.50,0.00,1.00,3.50,0.00,1.40,0.00,2.54
2019-01-22T22:59:41Z,-5.60,-5.00,2.90,0.00,0.40,3.50,0.00,0.70,0.00,2.54
2019-01-22T23:59:41Z,-5.70,-4.80,3.50,0.00,0.30,3.50,0.00,0.60,0.00,2.54
2019-01-23T00:59:57Z,-5.80,-4.60,3.50,0.00,1.00,3.50,0.00,1.40,0.00,0.00
2019-01-23T01:59:57Z,-5.80,-4.90,2.10,0.00,0.30,3.50,0.00,0.60,0.00,0.00
2019-01-23T02:59:57Z,-5.50,-3.50,3.50,0.00,0.90,3.50,0.00,1.30,0.00,0.00
2019-01-23T03:59:57Z,-6.20,-4.60,1.80,0.00,0.30,1.80,0.00,0.50,0.00,0.00
2019-01-23T04:59:57Z,-7.20,-6.10,1.80,0.00,0.20,1.80,0.00,0.30,0.00,0.00
2019-01-23T05:59:57Z,-7.10,-4.80,1.80,0.00,0.30,1.80,0.00,0.50,0.00,0.00
2019-01-23T06:59:57Z,-6.50,-4.40,2.90,0.00,0.40,3.50,0.00,0.70,0.00,0.00
2019-01-23T07:59:57Z,-7.30,-6.30,1.40,0.00,0.20,1.80,0.00,0.50,0.00,0.00
2019-01-23T08:59:57Z,-7.50,-5.80,1.40,0.00,0.10,1.80,0.00,0.40,0.00,0.00
2019-01-23T09:59:58Z,-7.10,-5.60,2.10,0.00,0.20,3.50,0.00,0.40,0.00,0.00
2019-01-23T10:59:58Z,-5.60,-3.50,1.80,0.00,0.30,1.80,0.00,0.80,0.00,0.00
2019-01-23T11:59:58Z,-3.50,-1.20,2.90,0.00,0.80,3.50,0.00,1.20,0.00,0.00
2019-01-23T12:59:58Z,-1.20,1.80,5.80,0.00,1.10,7.20,0.00,1.60,0.00,0.00
2019-01-23T13:59:58Z,0.70,1.80,6.10,0.00,1.80,9.30,0.00,2.60,1.78,0.25
2019-01-23T14:59:58Z,0.20,0.80,3.20,0.00,0.60,3.50,0.00,1.00,0.00,0.25
2019-01-23T15:59:58Z,-0.50,0.40,1.80,0.00,0.20,1.80,0.00,0.60,0.00,0.25
2019-01-23T16:59:58Z,-1.10,-0.50,1.10,0.00,0.00,1.80,0.00,0.10,0.00,0.25
2019-01-23T17:59:58Z,-1.30,-1.00,0.30,0.00,0.00,1.80,0.00,0.00,0.00,0.25
2019-01-23T18:59:58Z,-1.10,-0.80,2.10,0.00,0.10,3.50,0.00,0.20,0.00,0.25
2019-01-23T19:59:58Z,-3.40,-1.10,1.80,0.00,0.20,1.80,0.00,0.40,0.00,0.25
2019-01-23T20:59:58Z,-3.10,-2.20,1.10,0.00,0.10,1.80,0.00,0.20,0.00,0.25
2019-01-23T21:59:59Z,-2.30,-1.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25
2019-01-23T22:59:59Z,-1.90,-0.60,1.80,0.00,0.40,3.50,0.00,0.70,0.00,0.25
2019-01-23T23:59:43Z,-3.10,-0.60,2.10,0.00,0.20,3.50,0.00,0.40,0.00,0.25
2019-01-24T00:59:59Z,-3.40,-2.20,1.10,0.00,0.10,1.80,0.00,0.20,0.00,0.00
2019-01-24T01:59:59Z,-2.40,-1.20,6.90,0.00,0.80,7.20,0.00,1.10,0.00,0.00
2019-01-24T02:59:59Z,-1.60,-1.10,8.70,0.00,2.00,13.00,0.00,2.70,0.00,0.00
2019-01-24T03:59:44Z,-1.60,-0.70,4.00,0.00,1.60,5.50,0.00,2.30,0.00,0.00
2019-01-24T04:59:44Z,-3.50,-1.00,4.00,0.00,1.10,5.50,0.00,1.60,0.00,0.00
2019-01-24T05:59:44Z,-3.50,-1.90,3.50,0.00,0.80,3.50,0.00,1.20,0.00,0.00
2019-01-24T06:59:44Z,-3.60,-2.90,2.90,0.00,0.40,3.50,0.00,0.80,0.00,0.00
2019-01-24T07:59:44Z,-2.90,-2.10,2.10,0.00,0.40,3.50,0.00,0.70,0.00,0.00
2019-01-24T08:59:44Z,-2.70,-2.10,0.60,0.00,0.00,1.80,0.00,0.10,0.00,0.00
2019-01-24T09:59:44Z,-2.20,-0.90,1.80,0.00,0.30,1.80,0.00,0.70,0.00,0.00
2019-01-24T10:59:44Z,-0.90,0.20,1.10,0.00,0.10,1.80,0.00,0.20,0.00,0.00
2019-01-24T11:59:44Z,-0.20,0.20,2.10,0.00,0.30,3.50,0.00,0.80,1.27,0.25
2019-01-24T12:59:44Z,0.20,4.20,1.80,0.00,0.10,1.80,0.00,0.40,0.00,0.25
2019-01-24T13:59:44Z,0.90,3.70,2.10,0.00,0.50,3.50,0.00,0.90,1.78,0.51
2019-01-24T14:59:45Z,0.60,1.40,1.10,0.00,0.00,1.80,0.00,0.10,0.00,0.51
2019-01-24T15:59:45Z,0.40,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.51
2019-01-24T16:59:45Z,0.40,0.40,1.10,0.00,0.00,1.80,0.00,0.00,0.00,0.51
2019-01-24T17:59:45Z,0.30,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.51
2019-01-24T18:59:45Z,0.50,0.60,1.10,0.00,0.00,1.80,0.00,0.00,0.00,0.51
2019-01-24T19:59:45Z,0.50,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.51
2019-01-24T20:59:45Z,0.50,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.51
2019-01-24T21:59:45Z,0.50,0.60,1.10,0.00,0.00,1.80,0.00,0.00,0.00,0.51
2019-01-24T22:59:45Z,0.50,0.60,1.40,0.00,0.10,1.80,0.00,0.10,0.00,0.51
2019-01-24T23:59:45Z,0.60,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.51
2019-01-25T00:59:45Z,0.60,0.80,1.10,0.00,0.00,1.80,0.00,0.00,0.00,0.00
2019-01-25T01:59:45Z,0.70,0.90,1.10,0.00,0.00,1.80,0.00,0.10,0.00,0.00
2019-01-25T02:59:45Z,0.90,1.20,1.80,0.00,0.10,1.80,0.00,0.30,0.00,0.00
2019-01-25T03:59:13Z,0.90,4.70,3.50,0.00,0.70,5.50,0.00,1.10,0.00,0.00
2019-01-25T04:59:13Z,2.30,5.60,6.10,0.00,1.20,7.20,0.00,1.90,0.00,0.00
2019-01-25T05:59:13Z,2.70,7.70,6.40,0.00,1.90,9.30,0.00,2.80,0.00,0.00
2019-01-25T06:59:45Z,7.50,8.70,11.10,2.10,5.30,18.30,3.50,6.70,0.00,0.00
2019-01-25T07:59:45Z,8.10,8.70,10.80,3.20,5.70,16.60,3.50,7.90,0.00,0.00
2019-01-25T08:59:45Z,8.50,8.90,9.70,2.10,5.20,13.00,3.50,6.40,0.00,0.00
2019-01-25T09:59:45Z,8.50,9.00,8.20,1.40,3.80,13.00,1.80,4.90,0.00,0.00
2019-01-25T10:59:45Z,8.80,9.60,15.40,1.40,5.80,20.10,1.80,7.40,0.00,0.00
2019-01-25T11:59:45Z,9.50,9.90,15.40,5.00,9.80,20.10,7.20,12.40,1.27,0.25
2019-01-25T12:59:45Z,9.20,9.90,18.00,3.50,7.80,21.90,5.50,9.80,0.00,0.25
2019-01-25T13:59:45Z,8.90,9.70,19.50,4.00,8.80,25.60,5.50,10.90,0.00,0.25
2019-01-25T14:59:45Z,9.50,9.70,17.20,4.00,8.70,20.10,5.50,11.00,0.00,0.25
2019-01-25T15:59:45Z,8.50,9.50,15.10,1.80,7.80,20.10,1.80,9.90,0.00,0.25
2019-01-25T16:59:45Z,8.20,8.60,13.70,2.90,8.10,23.80,3.50,11.50,0.00,0.25
2019-01-25T17:59:45Z,8.40,8.90,14.30,4.00,7.20,20.10,5.50,9.80,0.00,0.25
2019-01-25T18:59:45Z,8.90,9.50,15.80,6.10,10.10,20.10,7.20,12.20,0.00,0.25
2019-01-25T19:59:45Z,9.40,9.60,19.20,7.20,11.60,23.80,9.30,14.00,0.00,0.25
2019-01-25T20:59:45Z,9.50,9.60,16.30,6.40,10.60,20.10,9.30,13.00,1.78,0.51
2019-01-25T21:59:45Z,9.60,9.80,22.70,7.90,11.70,27.70,9.30,14.30,1.78,0.51
2019-01-25T22:59:45Z,9.40,9.70,16.60,6.40,11.00,21.90,9.30,13.70,1.27,0.76
2019-01-25T23:59:45Z,9.30,9.50,20.60,5.50,9.60,25.60,5.50,12.60,0.00,0.76
2019-01-26T00:59:14Z,9.40,9.60,16.60,5.80,9.70,21.90,7.20,12.10,1.78,0.25
2019-01-26T01:59:14Z,9.20,9.40,13.70,4.70,9.20,20.10,5.50,11.50,1.27,0.51
2019-01-26T02:59:14Z,9.10,9.30,13.70,3.50,7.20,20.10,3.50,9.70,0.00,0.51
2019-01-26T03:59:46Z,9.10,9.30,19.80,3.50,9.40,27.70,3.50,13.40,1.78,0.76
2019-01-26T04:59:46Z,9.20,9.40,15.40,1.80,7.20,20.10,1.80,9.90,0.00,0.76
2019-01-26T05:59:46Z,9.20,9.50,19.50,2.90,10.10,27.70,3.50,13.00,1.27,1.02
2019-01-26T06:59:46Z,8.70,9.30,16.30,3.20,9.30,21.90,5.50,11.90,1.78,1.52
2019-01-26T07:59:46Z,8.60,9.00,15.10,5.50,9.70,29.50,7.20,12.40,1.78,1.78
2019-01-26T08:59:46Z,8.50,8.90,15.40,3.50,8.50,27.70,5.50,11.90,3.05,3.05
2019-01-26T09:59:46Z,8.60,8.90,19.80,4.00,9.80,25.60,5.50,13.80,1.27,3.30
2019-01-26T10:59:46Z,8.70,9.00,19.20,5.00,10.70,34.90,5.50,15.10,1.78,3.56
2019-01-26T11:59:46Z,8.40,8.70,18.30,4.30,8.40,25.60,5.50,11.90,3.56,5.84
2019-01-26T12:59:46Z,8.30,8.50,18.70,4.00,8.80,27.70,5.50,12.30,4.83,8.89
2019-01-26T13:59:46Z,7.50,8.40,20.60,4.00,8.80,31.40,5.50,12.20,3.05,10.92
2019-01-26T14:59:46Z,7.20,7.50,11.10,2.10,5.20,16.60,3.50,6.90,1.78,11.18
2019-01-26T15:59:46Z,7.10,7.30,6.10,1.40,3.50,9.30,1.80,4.50,0.00,11.18
2019-01-26T16:59:46Z,6.30,7.20,5.50,0.00,2.10,7.20,0.00,2.80,0.00,11.18
2019-01-26T17:59:46Z,5.60,6.30,7.60,0.00,2.20,11.10,0.00,2.80,0.00,11.18
2019-01-26T18:59:46Z,5.50,6.30,11.10,0.00,2.30,14.80,0.00,3.30,0.00,11.18
2019-01-26T19:59:46Z,4.70,5.60,5.50,0.30,3.20,7.20,1.80,4.30,0.00,11.18
2019-01-26T20:59:47Z,4.50,4.90,7.90,0.60,3.20,18.30,1.80,4.40,0.00,11.18
2019-01-26T21:59:47Z,4.40,4.90,11.60,0.00,3.00,14.80,0.00,4.40,0.00,11.18
2019-01-26T22:59:47Z,3.80,4.80,16.30,0.60,5.80,21.90,1.80,8.30,0.00,11.18
2019-01-26T23:59:47Z,3.80,4.30,20.90,0.00,4.10,25.60,0.00,5.80,0.00,11.18
2019-01-27T00:59:46Z,3.10,4.30,16.30,0.30,5.00,20.10,1.80,7.10,0.00,0.00
2019-01-27T01:59:46Z,3.10,3.60,11.10,0.30,5.30,18.30,1.80,7.20,0.00,0.00
2019-01-27T02:59:46Z,2.90,3.60,13.00,1.40,5.40,16.60,3.50,7.20,0.00,0.00
2019-01-27T03:59:46Z,2.70,3.20,16.30,2.10,6.70,20.10,3.50,8.60,0.00,0.00
2019-01-27T04:59:46Z,2.60,3.20,14.30,2.10,7.30,23.80,3.50,9.50,0.00,0.00
2019-01-27T05:59:46Z,2.60,3.60,13.70,2.10,6.20,18.30,3.50,8.30,0.00,0.00
2019-01-27T06:59:47Z,3.30,4.00,16.90,1.10,6.30,21.90,1.80,8.70,0.00,0.00
2019-01-27T07:59:47Z,3.20,4.00,19.50,0.60,7.40,25.60,1.80,9.50,0.00,0.00
2019-01-27T08:59:47Z,3.30,4.60,13.00,0.00,4.90,20.10,0.00,7.00,0.00,0.00
2019-01-27T09:59:47Z,4.30,5.10,11.60,0.30,4.90,18.30,1.80,6.50,0.00,0.00
2019-01-27T10:59:47Z,5.10,5.80,10.50,0.00,5.00,14.80,0.00,6.60,0.00,0.00
2019-01-27T11:59:47Z,5.50,5.80,12.60,0.60,5.30,18.30,1.80,7.30,0.00,0.00
2019-01-27T12:59:47Z,5.60,6.30,19.50,2.10,8.50,27.70,3.50,12.00,0.00,0.00
2019-01-27T13:59:47Z,6.20,6.80,17.20,2.10,8.80,23.80,3.50,12.30,0.00,0.00
2019-01-27T14:59:47Z,5.10,6.30,16.30,2.90,8.50,23.80,3.50,11.70,0.00,0.00
2019-01-27T15:59:47Z,4.50,5.30,19.20,3.50,8.40,31.40,5.50,11.90,0.00,0.00
2019-01-27T16:59:47Z,3.80,4.60,15.40,0.30,7.30,21.90,1.80,10.50,0.00,0.00
2019-01-27T17:59:47Z,2.60,4.10,15.40,0.00,3.80,20.10,0.00,5.40,0.00,0.00
2019-01-27T18:59:47Z,2.60,3.70,9.70,0.00,1.80,18.30,0.00,2.70,0.00,0.00
2019-01-27T19:59:47Z,2.10,4.10,11.90,0.00,2.10,14.80,0.00,3.00,0.00,0.00
2019-01-27T20:59:47Z,-0.10,2.10,4.70,0.00,1.40,5.50,0.00,2.00,0.00,0.00
2019-01-27T21:59:47Z,-0.10,2.60,9.30,0.00,1.90,13.00,0.00,2.80,0.00,0.00
2019-01-27T22:59:47Z,1.00,2.90,7.20,0.00,2.40,7.20,0.00,3.20,0.00,0.00
2019-01-27T23:59:47Z,0.90,2.40,5.50,0.00,1.50,5.50,0.00,1.90,0.00,0.00
2019-01-28T00:59:48Z,-0.60,1.30,3.20,0.00,0.80,3.50,0.00,1.20,0.00,0.00
2019-01-28T01:59:48Z,-0.80,1.30,6.40,0.00,1.90,9.30,0.00,2.50,0.00,0.00
2019-01-28T02:59:48Z,-2.10,1.30,4.70,0.00,0.80,5.50,0.00,1.30,0.00,0.00
2019-01-28T03:59:48Z,-2.40,-0.60,4.30,0.00,1.80,5.50,0.00,2.50,0.00,0.00
2019-01-28T04:59:48Z,-2.10,0.20,3.50,0.00,0.60,3.50,0.00,1.00,0.00,0.00
2019-01-28T05:59:48Z,-2.90,-1.00,4.70,0.00,1.00,7.20,0.00,1.60,0.00,0.00
2019-01-28T06:59:49Z,-3.80,-1.20,6.40,0.00,0.80,7.20,0.00,1.20,0.00,0.00
2019-01-28T07:59:49Z,-3.60,-0.50,7.90,0.00,2.20,9.30,0.00,3.00,0.00,0.00
2019-01-28T08:59:49Z,-2.50,-1.20,7.20,0.00,2.60,9.30,0.00,3.40,0.00,0.00
2019-01-28T09:59:49Z,-1.70,0.80,5.50,0.60,2.30,7.20,1.80,2.90,0.00,0.00
2019-01-28T10:59:49Z,0.60,2.60,9.70,0.00,3.40,14.80,0.00,4.50,0.00,0.00
2019-01-28T11:59:49Z,2.60,3.50,10.10,1.40,3.90,13.00,1.80,5.20,0.00,0.00
2019-01-28T12:59:49Z,3.10,4.40,9.70,2.10,5.10,13.00,3.50,6.70,0.00,0.00
2019-01-28T13:59:49Z,3.30,4.70,10.10,2.10,5.10,13.00,3.50,6.60,0.00,0.00
2019-01-28T14:59:49Z,4.30,4.70,8.70,1.40,4.40,13.00,1.80,5.80,0.00,0.00
2019-01-28T15:59:49Z,3.60,4.60,7.90,1.80,4.70,11.10,1.80,5.80,0.00,0.00
2019-01-28T16:59:49Z,1.70,3.90,6.10,0.00,1.40,7.20,0.00,2.00,0.00,0.00
2019-01-28T17:59:49Z,2.00,3.00,7.20,2.10,4.60,9.30,3.50,5.70,0.00,0.00
2019-01-28T18:59:49Z,1.40,2.10,7.90,0.60,3.70,13.00,1.80,4.70,0.00,0.00
2019-01-28T19:59:49Z,1.40,2.20,11.90,0.60,6.30,18.30,1.80,8.50,0.00,0.00
2019-01-28T20:59:49Z,1.40,2.20,10.10,1.80,4.60,14.80,1.80,6.40,0.00,0.00
2019-01-28T21:59:49Z,2.00,2.50,13.00,2.90,6.00,18.30,3.50,8.30,0.00,0.00
2019-01-28T22:59:50Z,1.50,2.00,7.60,2.10,4.20,11.10,3.50,5.40,0.00,0.00
2019-01-28T23:59:50Z,1.50,2.00,5.80,0.00,1.90,7.20,0.00,2.60,0.00,0.00
2019-01-29T00:59:49Z,0.60,1.90,5.00,0.00,1.30,7.20,0.00,1.80,0.00,0.00
2019-01-29T01:59:49Z,0.60,2.20,6.40,0.00,2.00,7.20,0.00,2.80,0.00,0.00
2019-01-29T02:59:49Z,1.30,2.30,9.30,0.00,2.60,13.00,0.00,3.40,1.78,0.25
2019-01-29T03:59:49Z,1.70,2.40,9.70,0.00,2.80,14.80,0.00,3.80,0.00,0.25
2019-01-29T04:59:49Z,1.80,2.40,8.70,0.00,2.70,11.10,0.00,3.60,1.27,0.51
2019-01-29T05:59:49Z,0.50,1.90,5.50,0.00,1.90,9.30,0.00,2.90,1.78,1.52
2019-01-29T06:59:50Z,0.50,0.90,8.70,0.00,4.10,11.10,0.00,5.40,4.83,3.05
2019-01-29T07:59:50Z,0.50,0.70,5.50,0.00,1.10,7.20,0.00,1.70,1.78,3.30
2019-01-29T08:59:50Z,0.40,0.70,1.40,0.00,0.00,1.80,0.00,0.10,0.00,3.30
2019-01-29T09:59:50Z,0.30,0.70,1.80,0.00,0.30,1.80,0.00,0.50,1.78,3.56
2019-01-29T10:59:18Z,0.70,1.40,4.70,0.00,0.80,5.50,0.00,1.40,1.78,4.57
2019-01-29T11:59:34Z,1.40,2.10,4.00,0.00,2.00,5.50,0.00,2.70,1.78,5.33
2019-01-29T12:59:50Z,1.80,2.20,7.20,1.10,3.30,11.10,1.80,4.40,0.00,5.33
2019-01-29T13:59:50Z,2.10,3.40,6.40,0.00,3.10,9.30,0.00,3.90,0.00,5.33
2019-01-29T14:59:50Z,1.60,3.20,5.80,0.30,2.50,7.20,1.80,3.10,0.00,5.33
2019-01-29T15:59:50Z,1.50,2.60,6.10,0.00,3.00,7.20,0.00,3.80,0.00,5.33
2019-01-29T16:59:50Z,0.30,1.80,12.60,0.00,3.70,18.30,0.00,4.90,0.00,5.33
2019-01-29T17:59:50Z,-0.90,0.40,7.60,0.00,2.20,11.10,0.00,3.00,0.00,5.33
2019-01-29T18:59:50Z,-1.30,-0.20,7.20,0.00,2.80,9.30,0.00,3.60,0.00,5.33
2019-01-29T19:59:50Z,-1.20,-0.60,5.80,1.10,3.40,7.20,1.80,4.10,0.00,5.33
2019-01-29T20:59:50Z,-2.30,-0.60,6.40,0.00,2.90,9.30,0.00,3.70,0.00,5.33
